Date,signal,market_return,strategy_return,cum_market,cum_strategy
2025-02-06,0,0.003644298722618622,0.0,1.111513648417479,1.7092389286385423
2025-02-07,1,-0.009464770111542897,-0.0,1.1009934272593653,1.7092389286385423
2025-02-10,1,0.006712541085862833,0.006712541085862833,1.1083838908751087,1.7207122651725848
2025-02-11,0,0.00033958278885926063,0.00033958278885926063,1.1087602789678987,1.7212965894424164
2025-02-12,1,-0.0027238667143857365,-0.0,1.105740163749785,1.7212965894424164
2025-02-13,0,0.010426292122230674,0.010426292122230674,1.1172689337083235,1.7392433305129424
2025-02-14,1,-7.194380749464546e-05,-0.0,1.117188553127237,1.7392433305129424
2025-02-18,0,0.0024449877750611915,0.0024449877750611915,1.1199200654820713,1.7434957591939033
2025-02-19,0,0.0023769693899173827,0.0,1.1225820811968765,1.7434957591939033
2025-02-20,0,-0.0043341850761716705,-0.0,1.1177166026937753,1.7434957591939033
2025-02-21,0,-0.01706412670256352,-0.0,1.09864374496785,1.7434957591939033
2025-02-24,0,-0.00496910650440241,-0.0,1.0931844671887092,1.7434957591939033
2025-02-25,1,-0.004679730915472358,-0.0,1.088068658041292,1.7434957591939033
2025-02-26,0,0.00013602428004699796,0.00013602428004699796,1.0882166617971436,1.7437329169493128
2025-02-27,1,-0.015864553655509872,-0.0,1.070952590177243,1.7437329169493128
2025-02-28,0,0.01585414463498891,0.01585414463498891,1.087931627439129,1.7713783108194183
2025-03-03,0,-0.0175967394669998,-0.0,1.0687875780331737,1.7713783108194183
2025-03-04,1,-0.012234826602200433,-0.0,1.055711147341352,1.7713783108194183
2025-03-05,0,0.011159277893187936,0.011159277893187936,1.0674921214094706,1.791145613643818
2025-03-06,1,-0.017819007085749905,-0.0,1.0484704717340931,1.791145613643818
2025-03-07,0,0.00552061780274804,0.00552061780274804,1.054258676486004,1.801033844005814
2025-03-10,0,-0.0269730913054258,-0.0,1.0258220609456097,1.801033844005814
2025-03-11,1,-0.007567865323653167,-0.0,1.0180587777423409,1.801033844005814
2025-03-12,0,0.004886869929446425,0.004886869929446425,1.023033898569699,1.8098352621400013
2025-03-13,1,-0.013890984206835322,-0.0,1.00882295084161,1.8098352621400013
2025-03-14,1,0.021265869083087807,0.021265869083087807,1.030276447642222,1.8483229818866265
2025-03-17,0,0.006416130719105961,0.006416130719105961,1.0368868360071106,1.8601820637495388
2025-03-18,1,-0.010653512117636543,-0.0,1.025840349535091,1.8601820637495388
2025-03-19,0,0.010798495567894584,0.010798495567894584,1.036917882002913,1.8802692315204153
2025-03-20,1,-0.0021848931523151816,-0.0,1.0346523272230117,1.8802692315204153
2025-03-21,1,0.0008246534476661349,0.0008246534476661349,1.035505556831792,1.8818198020247292
2025-03-24,1,0.017646000146633645,0.017646000146633645,1.0537780880394856,1.9150263945271957
2025-03-25,0,0.0015743334544251475,0.0015743334544251475,1.0554370861370264,1.918041284646207
2025-03-26,0,-0.011156934922627149,-0.0,1.0436616432520682,1.918041284646207
2025-03-27,0,-0.003306980860763864,-0.0,1.0402102741727204,1.918041284646207
2025-03-28,1,-0.01973722070834405,-0.0,1.0196794144082864,1.918041284646207
2025-03-31,1,0.005538521570653376,0.005538521570653376,1.0253269308401378,1.9286643976746236
2025-04-01,1,0.0037812354559083605,0.0037812354559083605,1.0292039333849283,1.935957131877659
2025-04-02,0,0.006728194715792668,0.006728194715792668,1.0361286178510019,1.9489826284223593
2025-04-03,0,-0.04839563335990149,-0.0,0.9859845171477832,1.9489826284223593
2025-04-04,0,-0.05974960534553109,-0.0,0.9270723313713991,1.9489826284223593
2025-04-07,0,-0.0023314724921273955,-0.0,0.9249108877325942,1.9489826284223593
2025-04-08,1,-0.015700524562941354,-0.0,0.9103893016212168,1.9489826284223593
2025-04-09,0,0.09515387644904849,0.09515387644904849,0.9970163727482176,2.1344358806486023
2025-04-10,1,-0.03460757958472693,-0.0,0.9625120492810579,2.1344358806486023
2025-04-11,1,0.018092095201708958,0.018092095201708958,0.9799259089094429,2.1730522978032405
2025-04-14,0,0.007944712390868913,0.007944712390868913,0.9877111384200892,2.190316573319604
2025-04-15,0,-0.0017277808903947145,-0.0,0.9860045899898969,2.190316573319604
2025-04-16,1,-0.0224083715440897,-0.0,0.9639098327932255,2.190316573319604
2025-04-17,0,0.0013268380955802073,0.0013268380955802073,0.9651887850800799,2.193222768790465
2025-04-21,1,-0.023567493023827546,-0.0,0.9424417051210285,2.193222768790465
2025-04-22,1,0.025117204723895226,0.025117204723895226,0.9661132063688903,2.2483103940792835
2025-04-23,1,0.01666113847096007,0.01666113847096007,0.9822097522788256,2.2857698048807373
2025-04-24,1,0.020259113708281262,0.020259113708281262,1.002108451335625,2.332077475268772
2025-04-25,1,0.007373133469998461,0.007373133469998461,1.0094971306987361,2.3492721937563057
2025-04-28,1,0.0006407067039131409,0.0006407067039131409,1.0101439222779558,2.350777388200162
2025-04-29,1,0.005802410694099036,0.005802410694099036,1.0160051921751605,2.3644175640569007
2025-04-30,1,0.00147999135976562,0.00147999135976562,1.0175088710810567,2.367916881622583
2025-05-01,1,0.006299102138585644,0.006299102138585644,1.0239182633869133,2.382832631915605
2025-05-02,0,0.01472657412963474,0.01472657412963474,1.0389970715953676,2.4179235933080228
2025-05-05,0,-0.006381597588933863,-0.0,1.0323666103883653,2.4179235933080228
2025-05-06,1,-0.007693239651855532,-0.0,1.024424366646074,2.4179235933080228
2025-05-07,1,0.00434635623313584,0.00434635623313584,1.0288768798774224,2.4284327505890433
2025-05-08,0,0.005799775094835535,0.005799775094835535,1.0348441343809875,2.4425171143753928
2025-05-09,1,-0.0007114809122162891,-0.0,1.0341078625322564,2.4425171143753928
2025-05-12,1,0.032558782749008364,0.032558782749008364,1.0677771557674856,2.522042498463076
2025-05-13,1,0.0072482009835321826,0.0072482009835321826,1.0755166191981127,2.5403227693809463
2025-05-14,1,0.001024415597859818,0.001024415597859818,1.0766183951985766,2.5429251156494987
2025-05-15,1,0.004132332074135769,0.004132332074135769,1.0810673399246602,2.5534333266670224
2025-05-16,1,0.007005272294898557,0.007005272294898557,1.0886405110099542,2.5713208224071935
2025-05-19,0,0.0008761131291423752,0.0008761131291423752,1.0895942832545662,2.5735735903389414
2025-05-20,0,-0.0038802294486252054,-0.0,1.085366407429628,2.5735735903389414
2025-05-21,0,-0.01613513066101424,-0.0,1.0678538786306755,2.5735735903389414
2025-05-22,0,-0.00044487103794299543,-0.0,1.0673788213673177,2.5735735903389414
