Date,Close,sentiment_score,article_count,daily_return,return_5d,return_20d,rsi_14,volatility_5d,volatility_20d,macd,price_vs_ma20,sentiment_lag1,sentiment_lag2,sentiment_lag3,sentiment_ma5,sentiment_ma20,sentiment_change,target
2014-06-02,1924.97,0.0577,6.0,0.0007278133886472471,0.012859570751316829,0.021919858999405406,68.09653561622932,0.0030413163863122227,0.005431871617738494,13.08888726394457,1.0171964361108778,0.0276,-0.2062,0.0029,-0.06065999999999998,0.011754999999999998,0.030100000000000002,0
2014-06-03,1924.24,-0.2867,3.0,-0.0003792266892471696,0.0064490483338650595,0.022911638687179048,62.42680839485265,0.00254024367696755,0.005413181363845183,13.671489466269804,1.0156541126222038,0.0577,0.0276,-0.2062,-0.08093999999999998,0.00045999999999999654,-0.34440000000000004,1
2014-06-04,1927.88,0.1666,1.0,0.00189165592649565,0.009477531443412346,0.0229325183322191,63.36407553720936,0.0021559515356860005,0.005413327245809275,14.262514103803596,1.0164160352773148,-0.2867,0.0577,0.0276,-0.04819999999999998,0.015284999999999998,0.45330000000000004,1
2014-06-05,1940.46,-0.008,4.0,0.006525302404714051,0.010640458742832148,0.03894588053883874,72.09599182962351,0.0026324637084493363,0.004978408389035094,15.566564585018796,1.0210905187383577,0.1666,-0.2867,0.0577,-0.008559999999999983,0.0025699999999999976,-0.1746,1
2014-06-06,1949.44,0.0783,7.0,0.0046277686734073065,0.013448951688787014,0.03792440674897901,86.11340869294581,0.0028447992603816033,0.0049446059752164045,17.127213086426536,1.023897005238869,-0.008,0.1666,-0.2867,0.0015800000000000176,-0.0026200000000000034,0.08629999999999999,1
2014-06-09,1951.27,-0.0389,3.0,0.0009387311227839756,0.013662550585203936,0.04032778319817876,84.327351933222,0.0028099903429519017,0.004891406592344943,18.3007443842655,1.022826421124445,0.0783,-0.008,0.1666,-0.017739999999999985,-0.0025900000000000033,-0.1172,0
2014-06-10,1950.79,0.0017,4.0,-0.0002459936349147318,0.013797655178148238,0.038493888675950716,96.05387523470594,0.002773640178746127,0.00491621456014506,18.973331647423947,1.0206405038561972,-0.0389,0.0783,-0.008,0.03994000000000002,-0.004700000000000004,0.0406,0
2014-06-11,1943.89,-0.4247,3.0,-0.0035370285884179786,0.008304458783741753,0.024907072997126578,86.58632433689783,0.003988763895274486,0.004699854578337341,18.733639826281205,1.0157751916312947,0.0017,-0.0389,0.0783,-0.07831999999999999,-0.02634000000000001,-0.4264,0
2014-06-12,1930.11,0.0636,4.0,-0.007088878485922656,-0.005333786834049725,0.017212574771403588,71.95890730678549,0.004457894276944707,0.005055401298178061,17.233099056710216,1.0077145813732749,-0.4247,0.0017,-0.0389,-0.06399999999999997,-0.043210000000000005,0.4883,1
2014-06-13,1936.16,-0.0196,3.0,0.0031345363735746368,-0.0068122127380170205,0.025220674281054567,71.29198039799434,0.0040089130065806364,0.004902587236485785,16.34369419101563,1.0096179542794537,0.0636,-0.4247,0.0017,-0.08357999999999997,-0.04506500000000001,-0.0832,1
2014-06-16,1937.78,0.3472,4.0,0.0008367077101065767,-0.006913446114581778,0.03577518240372024,67.50101474638734,0.003994523375462917,0.004223228012881143,15.589844861015308,1.008702478108463,-0.0196,0.0636,-0.4247,-0.006359999999999977,-0.035355000000000004,0.3668,1
2014-06-17,1941.99,0.048,2.0,0.0021725892516177847,-0.004510992982330264,0.030189700171876055,71.19357810107022,0.004300886959357334,0.003996548004542367,15.157400572712731,1.0093988406407273,0.3472,-0.0196,0.0636,0.0029000000000000193,-0.014730000000000007,-0.2992,1
2014-06-18,1956.98,-0.3398,5.0,0.007718886297045868,0.006733920129225357,0.04493200130284114,72.88492505757411,0.005382888657708912,0.003757010229519332,15.841640511248215,1.0149705800743212,0.048,0.3472,-0.0196,0.01988000000000003,-0.03197000000000001,-0.3878,1
2014-06-19,1959.48,-0.3015,5.0,0.0012774785639098063,0.015216749304443944,0.03784367833138247,72.53105784789126,0.0027664769558616784,0.0034927901583418136,16.396624616810413,1.0143876791665318,-0.3398,0.048,0.3472,-0.05313999999999998,-0.052570000000000006,0.0383,1
2014-06-20,1962.87,0.0146,6.0,0.0017300508298119244,0.013795347491942778,0.037189100074505044,73.20029382832409,0.002823672097452819,0.003490911247380282,16.915012453170448,1.0142948569054517,-0.3015,-0.3398,0.048,-0.04629999999999997,-0.04909500000000001,0.3161,0
2014-06-23,1962.61,-0.2223,2.0,-0.0001324591032518807,0.012813632094458516,0.032664572513982915,73.6239379374082,0.0030144229945149982,0.003468760221762288,17.10765235398594,1.012536433146289,0.0146,-0.3015,-0.3398,-0.16019999999999998,-0.06124,-0.2369,0
2014-06-24,1949.98,0.1079,4.0,-0.006435308084642322,0.004114336325109713,0.019912025147627244,62.25055432275884,0.005054159106763211,0.0037456028751697624,16.056100682499846,1.005033465380623,-0.2223,0.0146,-0.3015,-0.14821999999999996,-0.04658000000000001,0.3302,1
2014-06-25,1959.53,0.0497,3.0,0.0048974861280628446,0.0013030281351877893,0.026050120956340628,60.93839623625886,0.0041738317726804485,0.0038083010187278995,15.81108326828712,1.0086624218903417,0.1079,-0.2223,0.0146,-0.07031999999999997,-0.04424000000000001,-0.058199999999999995,0
2014-06-26,1957.22,0.0179,2.0,-0.0011788541129760244,-0.0011533672198746903,0.019369489018400854,54.832298135692355,0.004169784433065146,0.003720047715359193,15.254661268339532,1.0065099526319825,0.0497,0.1079,-0.2223,-0.006439999999999978,-0.033035,-0.0318,1
2014-06-27,1960.96,-0.4858,2.0,0.0019108735860047243,-0.0009730649508117306,0.0194378161439408,55.8791408800118,0.004191693388512003,0.0037209115873798734,14.943223390678668,1.0074646898515,0.0179,0.0497,0.1079,-0.10651999999999998,-0.05870500000000001,-0.5037,0
2014-06-30,1960.23,0.5838,1.0,-0.0003722666449086365,-0.0012126708821416088,0.018317168579250476,55.71013791340442,0.004192275887892705,0.0037327859553199093,14.470692593187096,1.0061782877316858,-0.4858,0.0179,0.0497,0.054700000000000006,-0.03240000000000002,1.0695999999999999,1
2014-07-01,1973.32,-0.2464,4.0,0.006677787810614122,0.01196935353183104,0.02550617386604581,66.56162070801133,0.0033641107654773864,0.003932257728157566,14.979784502922485,1.0116230636237455,0.5838,-0.4858,0.0179,-0.016159999999999997,-0.030385000000000013,-0.8302,1
2014-07-02,1974.62,0.1032,5.0,0.0006587882350557184,0.007700826218531853,0.024244247567275945,79.14102396083818,0.003096767415055946,0.003931620879621391,15.311639594562166,1.0110781729194471,-0.2464,0.5838,-0.4858,-0.005459999999999995,-0.033555000000000015,0.3496,1
2014-07-03,1985.44,0.0786,5.0,0.005479535302995053,0.014418409785307729,0.02318007070488437,80.36726645165757,0.003067188941030713,0.0038635152999503103,16.260282306307545,1.0154490499472315,0.1032,-0.2464,0.5838,0.006680000000000004,-0.02922500000000001,-0.024599999999999997,0
2014-07-07,1977.65,0.0198,1.0,-0.003923563542590047,0.008511137402088753,0.014470822390019622,72.83243614589448,0.004360792767192412,0.003931374441673134,16.19679403424152,1.0107357291362151,0.0786,0.1032,-0.2464,0.1078,-0.03215000000000001,-0.058800000000000005,0
2014-07-08,1963.71,-0.2802,5.0,-0.0070487700048037505,0.001775301877840807,0.006375335038205865,61.19126133464897,0.005904484847475539,0.004297303075512083,14.850450869127144,1.0032923475909763,0.0198,0.0786,0.1032,-0.06499999999999997,-0.04421500000000001,-0.3,1
2014-07-09,1972.83,0.2316,2.0,0.004644270284308805,-0.00024831248859791266,0.011297986969381668,58.69255237378336,0.005410657648794668,0.004400887090784018,14.35390906319276,1.0073847203385675,-0.2802,0.0198,0.0786,0.030600000000000023,-0.03272000000000001,0.5118,0
2014-07-10,1964.68,-0.3445,3.0,-0.004131121282624384,-0.0050338799363927045,0.01069504961700507,52.68539557866396,0.0056740824103881215,0.004431970249199817,13.151160821355916,1.0026908644577506,0.2316,-0.2802,0.0198,-0.05893999999999997,-0.028710000000000013,-0.5761,1
2014-07-11,1967.57,0.1077,2.0,0.001470977461978551,-0.00900052381336136,0.019408220256876607,52.439784052393975,0.0047360616644124935,0.004053487458421469,12.289507232208962,1.00320683349475,-0.3445,0.2316,-0.2802,-0.053119999999999966,-0.02650500000000001,0.4522,1
2014-07-14,1977.1,0.0209,5.0,0.004843537968153511,-0.0002781078552829275,0.02114494669861977,56.861445211860946,0.005337003497136712,0.004119016299088955,12.2345990671256,1.007014876529769,0.1077,-0.3445,0.2316,-0.05289999999999997,-0.024480000000000012,-0.0868,0
2014-07-15,1973.28,0.0614,8.0,-0.0019321228061301987,0.00487342835754756,0.018319933119342657,62.03761107577135,0.0039748860752309954,0.004172911429448218,11.747424874344006,1.0041613605397173,0.0209,0.1077,-0.3445,0.015420000000000034,-0.03877000000000001,0.04050000000000001,1
2014-07-16,1981.57,0.2921,4.0,0.0042011270574879855,0.004430184050323582,0.020381155412746654,61.53685092037115,0.0038764543910971795,0.0042293231985709966,11.893172445533992,1.0073654802813201,0.0614,0.0209,0.1077,0.027520000000000037,-0.026565000000000012,0.23070000000000002,0
2014-07-17,1958.12,-0.0483,5.0,-0.011834050777918548,-0.0033389661420690775,0.0005825302251427633,50.38573632718545,0.006799591332688731,0.004817766549824921,10.001172138682477,0.9954154219441083,0.2921,0.0614,0.0209,0.08676000000000003,-0.01199000000000001,-0.34040000000000004,1
2014-07-18,1978.22,-0.1107,1.0,0.01026494801135791,0.005412768033665971,0.009563761814358918,56.4877462029839,0.008427787349544937,0.005331056187462699,10.008281047688342,1.005154527862371,-0.0483,0.2921,0.0614,0.04308000000000002,-0.002450000000000009,-0.062400000000000004,0
2014-07-21,1973.63,0.0528,5.0,-0.0023202677154209317,-0.0017550958474532585,0.005481769042269935,54.89479836296868,0.008240980031348146,0.00535831359235718,9.533642374713736,1.0025482401700487,-0.1107,-0.0483,0.2921,0.049460000000000025,-0.0005400000000000092,0.1635,1
2014-07-22,1983.53,0.1067,5.0,0.005016137776584273,0.005194397145868779,0.010659275148908964,53.81853541719394,0.00848427034079661,0.005459815305246806,9.842872561132936,1.0070420801158777,0.0528,-0.1107,-0.0483,0.05852000000000003,0.01590999999999999,0.0539,1
2014-07-23,1987.01,0.0125,1.0,0.0017544478782776096,0.002745297920335954,0.018989938358342062,54.55950540902056,0.008327319543800395,0.005210189553699626,10.250584273442655,1.0078614828930703,0.1067,0.0528,-0.1107,0.0026000000000000224,0.01113999999999999,-0.0942,1
2014-07-24,1987.98,0.0041,1.0,0.00048817066849182744,0.015249320777071862,0.014518787668471589,51.00777654283914,0.004821875648868146,0.005127165805541245,10.5305796688599,1.0076264608006302,0.0125,0.1067,0.0528,0.013080000000000026,0.00885999999999999,-0.008400000000000001,0
2014-07-25,1978.34,-0.2767,2.0,-0.004849143351542851,6.066059386711231e-05,0.010790815544496679,50.26980527042789,0.0037872903622811916,0.005263098246403345,9.860939825738114,1.0022039124321582,0.0041,0.0125,0.1067,-0.020119999999999978,-0.00587000000000001,-0.2808,1
2014-07-28,1978.91,0.1099,1.0,0.0002881203433182655,0.002675273480844842,0.009153679830287142,56.63755458446037,0.003557375708333936,0.005253513527316189,9.269387927842445,1.0020370785771542,-0.2767,0.0041,0.0125,-0.008699999999999975,0.023914999999999992,0.3866,0
2014-07-29,1969.95,-0.2686,3.0,-0.004527745071781997,-0.006846379938795999,0.004958601796728024,48.74059821525073,0.0030838338672815537,0.005369424051560315,7.985529455954293,0.9972546956954459,0.1099,-0.2767,0.0041,-0.08375999999999997,-0.018705000000000006,-0.3785,1
2014-07-30,1970.07,0.0071,2.0,6.091525165596856e-05,-0.008525372293043398,-0.0016469705876390739,52.535039036087326,0.0027273827656871382,0.0051527202853337215,6.8982268987090265,0.9973974925710449,-0.2686,0.1099,-0.2767,-0.08483999999999998,-0.006030000000000008,0.2757,0
2014-07-31,1930.67,-0.4153,4.0,-0.019999289365352446,-0.02882825782955556,-0.022257447002461128,37.081641226355494,0.008299969412765682,0.00680470539006998,2.824719460426195,0.9785389148474949,0.0071,-0.2686,0.1099,-0.16871999999999998,-0.03195500000000001,-0.4224,0
2014-08-01,1925.15,-0.2984,5.0,-0.0028591110857888458,-0.02688617730016063,-0.030366064952856764,31.287371226541367,0.008404347507450281,0.006633483230980863,-0.8393073867803196,0.9772342466250609,-0.4153,0.0071,-0.2686,-0.17306,-0.05080500000000001,0.1169,1
2014-08-04,1938.99,0.0171,1.0,0.007189050203880276,-0.020172721346599976,-0.01954845397314997,38.48014513166787,0.009990490112046222,0.006882267549025199,-2.596373350981594,0.9852263555252606,-0.2984,-0.4153,0.0071,-0.19161999999999996,-0.050940000000000006,0.3155,0
2014-08-05,1920.21,0.0485,6.0,-0.009685454798632254,-0.025249371811467247,-0.022151947079762313,30.743158423028902,0.010316056747778175,0.007028656716925724,-5.441523341726452,0.9767634565607799,0.0171,-0.2984,-0.4153,-0.12819999999999998,-0.03450500000000001,0.0314,1
2014-08-06,1920.24,-0.184,1.0,1.56232912025267e-05,-0.025293517489226258,-0.026657137208983994,36.06328182449975,0.010310455694318463,0.006904817717736247,-7.606224635424269,0.9780869685691307,0.0485,0.0171,-0.2984,-0.16641999999999996,-0.05528500000000001,-0.23249999999999998,0
2014-08-07,1909.57,-0.0122,5.0,-0.005556597092030158,-0.010928848534446645,-0.02805036952582618,22.859176088937986,0.006340234861935523,0.006942537434250954,-10.066703146037298,0.9740192006602378,-0.184,0.0485,0.0171,-0.08579999999999997,-0.03867000000000001,0.1718,1
2014-08-08,1931.59,0.0944,4.0,0.011531391884036735,0.0033451938809963,-0.018286515854582075,35.39263377310937,0.008759250332539428,0.007503213456645216,-10.12312701451151,0.986155914630395,-0.0122,-0.184,0.0485,-0.00723999999999998,-0.03933500000000001,0.1066,1
2014-08-11,1936.92,0.557,2.0,0.0027593847555642537,-0.001067566104002604,-0.020322694856102275,33.273523289696584,0.008140886992232544,0.007433460649834732,-9.62678529306504,0.9898924079986814,0.0944,-0.0122,-0.184,0.10074000000000002,-0.012530000000000013,0.46260000000000007,0
2014-08-12,1933.75,0.0488,2.0,-0.001636618962063574,0.007051312096072904,-0.02003263601718963,30.84448280791844,0.0064035588346844745,0.007431803310623787,-9.381084111953896,0.9892716147214871,0.557,0.0944,-0.0122,0.10080000000000003,-0.01316000000000001,-0.5082000000000001,1
2014-08-13,1946.72,0.0561,5.0,0.006707175177763425,0.01378994292380109,-0.017587064802151775,36.33955767414335,0.006727063788330536,0.0075441217249083104,-8.047032370491252,0.9967954076299356,0.0488,0.557,0.0944,0.14882000000000004,-0.024960000000000013,0.007299999999999994,1
2014-08-14,1955.18,-0.0071,6.0,0.004345771348730265,0.02388495839377458,-0.0015014401568851365,42.27175653991476,0.004866525818588292,0.007163251045902977,-6.235259269681592,1.0012026127190183,0.0561,0.0488,0.557,0.14984000000000003,-0.02290000000000001,-0.06319999999999999,0
2014-08-15,1955.06,-0.0028,3.0,-6.137542323469969e-05,0.0121506116722494,-0.011707494616372327,42.01753798742332,0.003347274585009952,0.006740248146644306,-4.754294483922649,1.0017351775284133,-0.0071,0.0561,0.0488,0.13040000000000002,-0.017505000000000014,0.0043,1
2014-08-18,1971.74,-0.0282,4.0,0.00853170746677856,0.01797699440348599,-0.0009576263028024945,50.56966456577685,0.00434044150872327,0.007022563568840877,-2.2092161533830676,1.0103306092143847,-0.0028,-0.0071,0.0561,0.013360000000000021,-0.02155500000000001,-0.0254,1
2014-08-19,1981.6,0.0044,6.0,0.005000659316136913,0.024744667097608142,-0.0009730127600793281,53.4551992803426,0.0032166603189095607,0.007021979670751037,0.5965200446564722,1.0154331386522812,-0.0282,-0.0028,-0.0071,0.004480000000000022,-0.026670000000000017,0.0326,1
2014-08-20,1986.51,-0.0224,3.0,0.002477795720629894,0.020439508506616244,-0.00025163436520203586,71.09398609776713,0.003180085404513251,0.007033481478787264,3.1796293730958496,1.017962215421038,0.0044,-0.0282,-0.0028,-0.011219999999999977,-0.028415000000000013,-0.0268,1
2014-08-21,1992.37,0.6445,2.0,0.002949897055640305,0.01902126658415071,0.0022082717129949803,75.32780708285247,0.0032097392688225316,0.0070637461577086735,5.634662272892001,1.0208502738926573,-0.0224,0.0044,-0.0282,0.11910000000000001,0.003604999999999986,0.6668999999999999,0
2014-08-22,1988.4,0.0066,3.0,-0.0019926017757744274,0.017053185068488963,0.005085071322421975,70.11316453555193,0.003841533784741721,0.006986135878453295,7.1772132653488825,1.0185536169820404,0.6445,-0.0224,0.0044,0.12098000000000002,0.017769999999999987,-0.6378999999999999,1
2014-08-25,1997.92,-0.0558,3.0,0.004787769060551117,0.013277612666984462,0.00960629841680527,84.21238002889935,0.0028181935410095246,0.007058592946878242,9.063403207982219,1.0229321594230392,0.0066,0.6445,-0.0224,0.11546000000000001,0.009484999999999986,-0.062400000000000004,1
2014-08-26,2000.02,0.0367,5.0,0.0010510931368623577,0.009295518772709066,0.015264346810832663,84.49498443342875,0.0025317046571920855,0.006958897642617138,10.605422072347665,1.023219692279987,-0.0558,0.0066,0.6445,0.12192,0.024749999999999987,0.0925,0
2014-08-28,1996.74,-0.1761,5.0,-0.00163998360016393,0.005149734962320851,0.013537590034871982,90.26327944456014,0.002918570036585553,0.006978524876307413,11.431044577792363,1.020845182754826,0.0367,-0.0558,0.0066,0.09118000000000001,0.015589999999999988,-0.21280000000000002,1
2014-08-29,2003.37,0.0306,4.0,0.0033204122720034146,0.005521062854791037,0.03765532172769026,88.64958001158618,0.002983446689402632,0.005008976959177372,12.476520391712711,1.0223348867946433,-0.1761,0.0367,-0.0558,-0.031599999999999975,0.03788499999999999,0.2067,0
2014-09-02,2002.28,-0.2433,4.0,-0.0005440832197746159,0.00698048682357677,0.040064410565410435,86.87655156712232,0.0026602413153592693,0.004920100881770607,13.066491238610979,1.019771739567773,0.0306,-0.1761,0.0367,-0.08157999999999997,0.040639999999999996,-0.2739,0
2014-09-03,2000.72,-0.3468,3.0,-0.0007791118125336505,0.001401457515816329,0.031836162125642664,88.48408228796853,0.0019574119106541862,0.004796958155303749,13.255368782606865,1.0173779350643046,-0.2433,0.0306,-0.1761,-0.13977999999999996,0.022444999999999986,-0.10350000000000001,0
2014-09-04,1997.65,-0.0898,2.0,-0.0015344475988643413,-0.0011849881501184711,0.04032892235745056,83.02425106839304,0.0020429811871256046,0.004082611943333033,13.007391145764814,1.013820675059981,-0.3468,-0.2433,0.0306,-0.16507999999999998,0.015529999999999988,0.257,1
2014-09-05,2007.71,0.0027,3.0,0.005035917202713236,0.005493955146889551,0.04555159771695205,83.3693304520811,0.0028981053952586784,0.004109290947339738,13.467381417233128,1.0166696121260428,-0.0898,-0.3468,-0.2433,-0.12931999999999996,0.024864999999999988,0.0925,0
2014-09-08,2001.54,0.1306,5.0,-0.0030731529952034986,-0.0009134608185207282,0.04816267536670571,77.41859367498388,0.003078235741703869,0.003893211695981642,13.182104491263999,1.0111905716383764,0.0027,-0.0898,-0.3468,-0.10931999999999997,0.032004999999999985,0.12789999999999999,0
2014-09-09,1988.44,-0.0259,5.0,-0.006544960380507003,-0.006912120182991366,0.02943171169865244,60.28578467498905,0.004215818230814233,0.003747974743691639,11.76335927016271,1.0031318231165676,0.1306,0.0027,-0.0898,-0.06583999999999998,0.025989999999999985,-0.1565,1
2014-09-10,1995.69,-0.5226,1.0,0.0036460743095090287,-0.00251409492582666,0.03034198624620532,58.96652666307065,0.004797626558971026,0.0037693614169743523,11.096098948557483,1.0052990410647349,-0.0259,0.1306,0.0027,-0.10099999999999998,-0.027990000000000008,-0.4967,1
2014-09-11,1997.45,0.1919,5.0,0.0008819004955680221,-0.00010011763822492803,0.03294117647058825,57.25271811084401,0.0047883258073702865,0.003700413013682434,10.587264235635303,1.0045738802744277,-0.5226,-0.0259,0.1306,-0.044659999999999984,-0.02083500000000001,0.7144999999999999,0
2014-09-12,1985.54,-0.0078,4.0,-0.005962602317955423,-0.011042431426849575,0.019941234486726467,45.80827298313329,0.004400920137906066,0.003865973781042329,9.117866506301652,0.9976101550698602,0.1919,-0.5226,-0.0259,-0.04675999999999998,-0.02403000000000001,-0.1997,0
2014-09-15,1984.13,-0.0236,1.0,-0.0007101342707775959,-0.008698302307223349,0.014806820855368885,47.29438600853868,0.0044119943212650725,0.0038000646668101268,7.7502430259824,0.9961772195623535,-0.0078,0.1919,-0.5226,-0.07759999999999997,-0.02485500000000001,-0.0158,1
2014-09-16,1998.98,0.0011,7.0,0.007484388623729243,0.005300637685824006,0.02246478368950311,50.62915479498002,0.005011044640389991,0.004080352277618262,7.775036675009005,1.0025276588061827,-0.0236,-0.0078,0.1919,-0.07219999999999999,-0.02466000000000001,0.0247,1
2014-09-17,2001.57,0.0265,4.0,0.0012956607870013848,0.0029463493829200438,0.01512876951322184,50.91467012780264,0.00481514268384386,0.003690713152639235,7.912467178662155,1.0030762769857045,0.0011,-0.0236,-0.0078,0.03762000000000001,-0.02192500000000001,0.0254,1
2014-09-18,2011.36,0.0804,5.0,0.004891160439055353,0.006963878945655644,0.015018167137666572,58.01183691274423,0.005193251675830011,0.003684162844526838,8.710938745015255,1.0072313881455912,0.0265,0.0011,-0.0236,0.01532000000000001,-0.01812500000000001,0.0539,0
2014-09-19,2010.4,0.0222,3.0,-0.00047728899848853423,0.01252052338406684,0.012026116153455169,54.10774804165318,0.0035770578126295633,0.003670540678731766,9.160670727257639,1.0061487983168127,0.0804,0.0265,0.0011,0.021320000000000013,-0.01589500000000001,-0.0582,0
2014-09-23,1982.77,0.0265,4.0,-0.01374353362514924,-0.000685438958132889,-0.0048183821278176,41.298724466525535,0.008226031346281285,0.0048254223986015955,7.204527172293638,0.9925591975306788,0.0222,0.0804,0.0265,0.03134000000000001,-0.04679500000000001,0.004299999999999998,1
2014-09-24,1998.3,-0.1064,1.0,0.007832476787524412,-0.0003401734884791452,0.004978877489438593,49.04029187762801,0.008307440622758833,0.005127258815785073,6.8286935930791515,1.0000855800601465,0.0265,0.0222,0.0804,0.00984000000000001,-0.052445000000000006,-0.1329,0
2014-09-25,1965.99,-0.4236,3.0,-0.0161687434319171,-0.017776045804043794,-0.015981620885721193,39.808138037240916,0.010878820251415743,0.006185585158427665,3.878981317705211,0.9847022274869054,-0.1064,0.0265,0.0222,-0.08017999999999999,-0.07083500000000001,-0.3172,1
2014-09-26,1982.85,-0.1569,3.0,0.008575832023560492,-0.014174488903030746,-0.008584914150858491,42.332839871334336,0.011686939956176215,0.0065229149914087445,2.868705531384194,0.993574100779987,-0.4236,-0.1064,0.0265,-0.12764,-0.080515,0.26669999999999994,0
2014-09-29,1977.8,0.3064,2.0,-0.002546839145674107,-0.016215678471945938,-0.009485461301922182,42.62732919217588,0.011620738727005872,0.006535050407571356,1.6416381143931176,0.9915141269958244,-0.1569,-0.4236,-0.1064,-0.0708,-0.05639000000000001,0.46330000000000005,0
2014-09-30,1972.29,-0.2734,6.0,-0.002785923753665709,-0.0052855348830171955,-0.015513859147336717,44.736327488021395,0.01006703134357238,0.006491828971398986,0.222008222284785,0.9895227358588542,0.3064,-0.1569,-0.4236,-0.13077999999999998,-0.07159,-0.5798,0
2014-10-01,1946.16,0.2924,4.0,-0.013248558781923436,-0.026092178351598827,-0.028028048025251162,35.62597945295789,0.009845394025771568,0.00706565263430388,-2.9772118723562926,0.9777895232386791,-0.2734,0.3064,-0.1569,-0.051019999999999975,-0.044805,0.5658,1
2014-10-02,1946.17,-0.3366,6.0,5.138323673214984e-06,-0.010081434798752786,-0.027265184533567854,34.965404010502155,0.0077992882132145004,0.0070714336861369565,-5.448997281293259,0.9791363071623401,0.2924,-0.2734,0.3064,-0.03362,-0.04429500000000001,-0.629,1
2014-10-03,1967.9,0.4759,2.0,0.011165519969992266,-0.007539652520362039,-0.01489249868595599,45.109780438771615,0.008710013588207912,0.007604796170815527,-5.590037162582348,0.9908103710088654,-0.3366,0.2924,-0.2734,0.09294,-0.016010000000000007,0.8125,0
2014-10-06,1964.82,-0.3851,4.0,-0.0015651201788710045,-0.006562847608453826,-0.021362646995831125,44.695929242088745,0.008691056890032996,0.00748401477335171,-5.88253237256572,0.9903289176074183,0.4759,-0.3366,0.2924,-0.04536,-0.03540000000000001,-0.861,0
2014-10-07,1935.1,-0.0809,3.0,-0.015126067527814313,-0.018856253390728606,-0.03319444028098362,33.77856780067394,0.01073528013254826,0.008114052955490147,-8.415484091241524,0.9769849882780481,-0.3851,0.4759,-0.3366,-0.006860000000000005,-0.04597500000000001,0.3042,1
2014-10-08,1968.89,0.0156,3.0,0.017461629889928165,0.01167940970937642,-0.009831827965641415,42.83647522989932,0.012572856924003799,0.009071764029599508,-7.608588895431922,0.9945355577691257,-0.0809,-0.3851,0.4759,-0.06222,-0.04390000000000001,0.0965,0
2014-10-09,1928.21,0.0888,5.0,-0.020661387888607274,-0.00922838189880637,-0.033812866727798374,33.94725665065246,0.01637445581747851,0.01006711659584273,-10.134826689080455,0.9756498648507793,0.0156,-0.0809,-0.3851,0.022860000000000005,-0.013330000000000009,0.0732,0
2014-10-10,1906.13,0.0044,3.0,-0.011451034897651202,-0.03138879008079676,-0.04571829082079648,31.387669129827785,0.014980914846312714,0.010278076318084103,-13.759943744627435,0.966711093800082,0.0888,0.0156,-0.0809,-0.07143999999999999,-0.02270500000000001,-0.0844,0
2014-10-13,1874.74,-0.2159,2.0,-0.016467921915084505,-0.04584643885953921,-0.05580345900863237,30.971923767769198,0.015290536783091757,0.01073413986267117,-18.947372278237026,0.9534702994769682,0.0044,0.0888,0.0156,-0.0376,-0.03311000000000001,-0.2203,1
2014-10-14,1877.7,0.0726,6.0,0.0015788856054705924,-0.029662549739031485,-0.05364063846622957,27.773682270405914,0.015508809578564984,0.010769874261626905,-22.559547086298835,0.9575673291918815,-0.2159,0.0044,0.0888,-0.006900000000000001,-0.028300000000000013,0.2885,0
2014-10-15,1862.49,-0.2756,8.0,-0.008100335516855739,-0.05404060155722268,-0.06827982270958188,29.642014161913863,0.008515843517294314,0.01055608216397249,-26.345843051745533,0.9531278625973731,0.0726,-0.2159,0.0044,-0.06514,-0.04213500000000001,-0.3482,1
2014-10-17,1886.76,0.1853,1.0,0.013030942448013061,-0.021496621218643264,-0.05735997242164903,31.634876342478208,0.01171067244690482,0.011145049431127442,-27.07600834602158,0.9683928613130708,-0.2756,0.0726,-0.2159,-0.045840000000000006,-0.03419500000000001,0.4609,1
2014-10-20,1904.01,-0.0274,3.0,0.009142657253704778,-0.00111220116151578,-0.05337184790390581,36.52532778185191,0.012171291153287316,0.011340114008224551,-25.963448296283104,0.9799462061767167,0.1853,-0.2756,0.0726,-0.05220000000000001,-0.03958500000000001,-0.2127,1
2014-10-21,1941.28,0.0421,4.0,0.019574477024805637,0.03549292168514029,-0.03438121766812585,44.9258762310996,0.010682685306408018,0.012383288315791881,-21.822799273880946,1.000908473136109,-0.0274,0.1853,-0.2756,-0.0006000000000000102,-0.03859000000000001,0.0695,0
2014-10-22,1927.11,0.0232,3.0,-0.0072993076732877915,0.026314107684933585,-0.028071838892055112,46.75590068435862,0.01241572723975057,0.012134067619083715,-19.460378538108216,0.9950302958329353,0.0421,-0.0274,0.1853,-0.010480000000000012,-0.03875500000000001,-0.0189,1
2014-10-23,1950.82,-0.0431,7.0,0.012303397315150733,0.047425757990646966,-0.023760196166741743,50.73272194361655,0.010050550476380765,0.012351429205603396,-15.496312394262532,1.008508753019731,0.0232,0.0421,-0.0274,0.03601999999999999,-0.03559000000000001,-0.0663,1
2014-10-24,1964.58,0.0381,2.0,0.007053444192698377,0.04124530941932192,-0.0007171959165611641,49.463373633965034,0.009856954061605682,0.011948132835584671,-11.11630259615822,1.0156592300897926,-0.0431,0.0232,0.0421,0.006579999999999993,-0.012505000000000011,0.0812,0
